HA_USAGE,topicDistribution_0,topicDistribution_1,topicDistribution_2,topicDistribution_3,topicDistribution_4
566,0.19996902809675524,0.19997655761465835,0.19995722432239285,0.1999813088976995,0.20001445112248364
444,0.20002446029266827,0.19997956439322578,0.2000000558181571,0.1999869567079915,0.199983606840832
1080,0.20001515565818007,0.19997408479452722,0.199999241757892,0.20003184211469904,0.20000944402168952
1024,0.19998413460469505,0.2000356952557148,0.19998555660483489,0.19996186877697975,0.19996646512311048
464,0.20001655528514586,0.20002084769950207,0.20000889008882436,0.20000828673149107,0.19998777432564993
150,0.20001084964371252,0.19998816817526188,0.1999851559282918,0.19999496173353054,0.20001124720802269
239,0.20001715708878587,0.2000308322731149,0.19999145459051507,0.2000035960450954,0.20001486801097526
1,0.20000019669563415,0.2000001015868145,0.19999992495370766,0.20000005550293637,0.2000000898841068
487,0.19999752973762208,0.20002898109997186,0.19998058834415028,0.1999836752883399,0.19998619309961255
1611,0.20000864462762183,0.1999965603092863,0.20000035142691022,0.20003088487660792,0.19998766615763275
1219,0.19999309239288654,0.19999808604579655,0.19997471756444787,0.19997634845821272,0.20001005719589848
252,0.20000075077119714,0.1999913664058588,0.20001477200452533,0.199966228297572,0.20001815848627366
712,0.20001480089313484,0.20001009330337297,0.20004164713212233,0.19996987880811473,0.199997514915255
261,0.20001446748440543,0.19997560534179393,0.20003714667661826,0.2000042515848123,0.19999863960732117
385,0.2000049307258678,0.20003319421218196,0.19998234999718725,0.19999781084460838,0.20002063051022176
1797,0.19998773523430172,0.19996032356364968,0.19997724325241936,0.20000278353141684,0.20002978236013189
1520,0.2000107958517219,0.20000145219322485,0.19997951786280274,0.1999874320368392,0.20003224835161826
383,0.1999808598314568,0.20000392080803148,0.20003897728554282,0.19997048033620682,0.20000588687160145
355,0.1999941894770524,0.20001091603496038,0.19999614738807348,0.20002645317794,0.20002902787480367
534,0.20001669361859017,0.20000466441412845,0.20000074585374986,0.19998396895007065,0.19998178827950544
775,0.19999119264468032,0.19999836642322827,0.20001079837957011,0.20000662351353793,0.20000177416282441
622,0.1999969359693011,0.19999362396489592,0.19998132696641813,0.19998062799294672,0.19998541446814153
841,0.2000091404611674,0.20000785661091672,0.2000239438474476,0.19999921301734974,0.2000266497995065
80,0.19999685246180543,0.199997056661109,0.1999895719354112,0.19998642368895428,0.19999097804240715
1071,0.19998848879950198,0.1999880095199168,0.20000943680807126,0.19999882585350348,0.2000126860743695
187,0.20002678962753603,0.19998961149787683,0.19999798127906734,0.19999540453643302,0.1999983446169088
355,0.20001107542659613,0.2000125881528429,0.19999214758503686,0.1999976094259074,0.20001739097519022
208,0.19997664176628355,0.19999292374436128,0.19998808018084502,0.199983715786541,0.19997513520084137
1664,0.1999885939478852,0.19999200805560208,0.19999066405748794,0.1999941072797814,0.19998834642016616
2,0.19999996143729717,0.20000012814870036,0.1999999800390064,0.1999999316773539,0.20000005790026437
80,0.20001019908860232,0.19998810832873143,0.20000055395092137,0.20000684045325784,0.20000832519967535
1134,0.19998026782545028,0.19995519950418844,0.19997635345228756,0.19998460016623104,0.19999266368948385
2,0.1999999997618171,0.20000002957012467,0.20000008895791133,0.2000000480734511,0.20000000895626371
1045,0.19999440646306652,0.20002308783885742,0.19997787391220737,0.20002837421796862,0.19999150532060214
278,0.19999938283524776,0.19998478990246235,0.20000200917449018,0.20002152336311183,0.19999182101565025
676,0.20002773933844695,0.1999603115012661,0.19999234727806992,0.2000073186140381,0.20000727475667784
1494,0.20002367009277214,0.20001115995832144,0.20002507313043516,0.19997441174847413,0.2000220869941059
419,0.19997555751721338,0.2000315221849396,0.200038221161804,0.19995975351010717,0.20000263461450413
179,0.2000104739514673,0.19999753783733287,0.20002346173898092,0.19998634205619326,0.20000628034910067
250,0.20003390832895176,0.20002156555366507,0.20000986596158232,0.20001245198340217,0.20001416951790346
186,0.2000002076859503,0.20000337261189766,0.19999005933143374,0.20002365730725868,0.19998021846074898
125,0.200017562357351,0.1999738573785829,0.20002326027653833,0.19999370623746404,0.19997422233987688
793,0.1999967488997829,0.20000726423834997,0.19999447702764092,0.19998447229210084,0.19999373481209823
1266,0.20002419754949965,0.20000598712137002,0.20001716584747684,0.200038993529765,0.2000225278681942
394,0.19999319625560785,0.20000132574360918,0.19999814601687377,0.20001884743705828,0.2000066510148443
1035,0.19997825530995292,0.20003183134827782,0.20002820209017283,0.19996838321516572,0.19999736640396068
1061,0.19996109115459182,0.2000311890068603,0.2000030951547223,0.19999612347086188,0.199996656998972
740,0.2000065357432686,0.20000930347715462,0.2000147194072627,0.20001159837786184,0.19999043300666727
1517,0.19997256992995835,0.19996774841185597,0.19998325879724396,0.1999621419632882,0.19999496394415509
